case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-009072	replay	0	1	0	1	3	3	0	PASS	page/1/footer	page/1/footer				0	5				1			0			3	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2019/용역보고서-공고-009072.hwpx	hwpx	국가인권위원회	공고	2019	용역보고서
v-abstain-009073	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2019/용역보고서-공고-009073.hwp	hwp	통계청	공고	2019	용역보고서
v-abstain-009074	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2019/용역보고서-공고-009074.hwpx	hwpx	기상청	공고	2019	용역보고서
v-abstain-009075	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2019/용역보고서-공고-009075.hwp	hwp	관세청	공고	2019	용역보고서
v-abstain-009076	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2019/용역보고서-공고-009076.hwpx	hwpx	검찰청	공고	2019	용역보고서
v-abstain-009077	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2019/용역보고서-공고-009077.hwp	hwp	경찰청	공고	2019	용역보고서
v-abstain-009078	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	0				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2020/용역보고서-공고-009078.hwpx	hwpx	소방청	공고	2020	용역보고서
v-abstain-009079	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2020/용역보고서-공고-009079.hwp	hwp	해양경찰청	공고	2020	용역보고서
v-abstain-009080	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2020/용역보고서-공고-009080.hwpx	hwpx	병무청	공고	2020	용역보고서
v-abstain-009081	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2020/용역보고서-공고-009081.hwp	hwp	산림청	공고	2020	용역보고서
v-abstain-009082	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2020/용역보고서-공고-009082.hwpx	hwpx	농촌진흥청	공고	2020	용역보고서
v-abstain-009083	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2020/용역보고서-공고-009083.hwp	hwp	중소벤처기업부	공고	2020	용역보고서
v-abstain-009084	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	1				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2020/용역보고서-공고-009084.hwpx	hwpx	과학기술정보통신부	공고	2020	용역보고서
v-abstain-009085	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2020/용역보고서-공고-009085.hwp	hwp	문화체육관광부	공고	2020	용역보고서
v-abstain-009086	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2020/용역보고서-공고-009086.hwpx	hwpx	환경부	공고	2020	용역보고서
v-abstain-009087	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2020/용역보고서-공고-009087.hwp	hwp	해양수산부	공고	2020	용역보고서
v-abstain-009088	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2020/용역보고서-지침-009088.hwpx	hwpx	법제처	지침	2020	용역보고서
v-abstain-009089	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2020/용역보고서-지침-009089.hwp	hwp	행정안전부	지침	2020	용역보고서
v-abstain-009090	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	2				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2020/용역보고서-지침-009090.hwpx	hwpx	국세청	지침	2020	용역보고서
v-abstain-009091	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2020/용역보고서-지침-009091.hwp	hwp	대법원	지침	2020	용역보고서
v-abstain-009092	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2020/용역보고서-지침-009092.hwpx	hwpx	특허청	지침	2020	용역보고서
v-abstain-009093	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2020/용역보고서-지침-009093.hwp	hwp	교육부	지침	2020	용역보고서
v-abstain-009094	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2020/용역보고서-지침-009094.hwpx	hwpx	보건복지부	지침	2020	용역보고서
v-abstain-009095	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2021/용역보고서-지침-009095.hwp	hwp	국토교통부	지침	2021	용역보고서
v-abstain-009096	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	3				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2021/용역보고서-지침-009096.hwpx	hwpx	고용노동부	지침	2021	용역보고서
v-abstain-009097	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2021/용역보고서-지침-009097.hwp	hwp	외교부	지침	2021	용역보고서
v-abstain-009098	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2021/용역보고서-지침-009098.hwpx	hwpx	기획재정부	지침	2021	용역보고서
v-abstain-009099	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2021/용역보고서-지침-009099.hwp	hwp	공정거래위원회	지침	2021	용역보고서
v-abstain-009100	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2021/용역보고서-지침-009100.hwpx	hwpx	금융위원회	지침	2021	용역보고서
v-abstain-009101	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2021/용역보고서-지침-009101.hwp	hwp	방송통신위원회	지침	2021	용역보고서
v-abstain-009102	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	4				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2021/용역보고서-지침-009102.hwpx	hwpx	개인정보보호위원회	지침	2021	용역보고서
v-abstain-009103	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2021/용역보고서-지침-009103.hwp	hwp	국민권익위원회	지침	2021	용역보고서
v-abstain-009104	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2021/용역보고서-지침-009104.hwpx	hwpx	국가인권위원회	지침	2021	용역보고서
v-abstain-009105	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2021/용역보고서-지침-009105.hwp	hwp	통계청	지침	2021	용역보고서
v-abstain-009106	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2021/용역보고서-지침-009106.hwpx	hwpx	기상청	지침	2021	용역보고서
v-abstain-009107	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2021/용역보고서-지침-009107.hwp	hwp	관세청	지침	2021	용역보고서
v-abstain-009108	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	5				1			0			0	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2021/용역보고서-지침-009108.hwpx	hwpx	검찰청	지침	2021	용역보고서
v-abstain-009109	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2021/용역보고서-지침-009109.hwp	hwp	경찰청	지침	2021	용역보고서
v-abstain-009110	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2021/용역보고서-지침-009110.hwpx	hwpx	소방청	지침	2021	용역보고서
v-abstain-009111	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2021/용역보고서-지침-009111.hwp	hwp	해양경찰청	지침	2021	용역보고서
v-abstain-009112	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2022/용역보고서-지침-009112.hwpx	hwpx	병무청	지침	2022	용역보고서
v-abstain-009113	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2022/용역보고서-지침-009113.hwp	hwp	산림청	지침	2022	용역보고서
v-abstain-009114	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	0				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2022/용역보고서-지침-009114.hwpx	hwpx	농촌진흥청	지침	2022	용역보고서
v-abstain-009115	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2022/용역보고서-지침-009115.hwp	hwp	중소벤처기업부	지침	2022	용역보고서
v-abstain-009116	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2022/용역보고서-지침-009116.hwpx	hwpx	과학기술정보통신부	지침	2022	용역보고서
v-abstain-009117	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2022/용역보고서-지침-009117.hwp	hwp	문화체육관광부	지침	2022	용역보고서
v-abstain-009118	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2022/용역보고서-지침-009118.hwpx	hwpx	환경부	지침	2022	용역보고서
v-abstain-009119	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2022/용역보고서-지침-009119.hwp	hwp	해양수산부	지침	2022	용역보고서
v-abstain-009120	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	1				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2022/용역보고서-서식-009120.hwpx	hwpx	법제처	서식	2022	용역보고서
v-abstain-009121	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2022/용역보고서-서식-009121.hwp	hwp	행정안전부	서식	2022	용역보고서
v-abstain-009122	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2022/용역보고서-서식-009122.hwpx	hwpx	국세청	서식	2022	용역보고서
v-abstain-009123	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2022/용역보고서-서식-009123.hwp	hwp	대법원	서식	2022	용역보고서
v-abstain-009124	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2022/용역보고서-서식-009124.hwpx	hwpx	특허청	서식	2022	용역보고서
v-abstain-009125	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2022/용역보고서-서식-009125.hwp	hwp	교육부	서식	2022	용역보고서
v-abstain-009126	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	2				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2022/용역보고서-서식-009126.hwpx	hwpx	보건복지부	서식	2022	용역보고서
v-abstain-009127	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2022/용역보고서-서식-009127.hwp	hwp	국토교통부	서식	2022	용역보고서
v-abstain-009128	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2022/용역보고서-서식-009128.hwpx	hwpx	고용노동부	서식	2022	용역보고서
v-abstain-009129	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2023/용역보고서-서식-009129.hwp	hwp	외교부	서식	2023	용역보고서
v-abstain-009130	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2023/용역보고서-서식-009130.hwpx	hwpx	기획재정부	서식	2023	용역보고서
v-abstain-009131	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2023/용역보고서-서식-009131.hwp	hwp	공정거래위원회	서식	2023	용역보고서
v-abstain-009132	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	3				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2023/용역보고서-서식-009132.hwpx	hwpx	금융위원회	서식	2023	용역보고서
v-abstain-009133	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2023/용역보고서-서식-009133.hwp	hwp	방송통신위원회	서식	2023	용역보고서
v-abstain-009134	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2023/용역보고서-서식-009134.hwpx	hwpx	개인정보보호위원회	서식	2023	용역보고서
v-abstain-009135	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2023/용역보고서-서식-009135.hwp	hwp	국민권익위원회	서식	2023	용역보고서
v-abstain-009136	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2023/용역보고서-서식-009136.hwpx	hwpx	국가인권위원회	서식	2023	용역보고서
v-abstain-009137	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2023/용역보고서-서식-009137.hwp	hwp	통계청	서식	2023	용역보고서
v-abstain-009138	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	4				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2023/용역보고서-서식-009138.hwpx	hwpx	기상청	서식	2023	용역보고서
v-abstain-009139	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2023/용역보고서-서식-009139.hwp	hwp	관세청	서식	2023	용역보고서
v-abstain-009140	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2023/용역보고서-서식-009140.hwpx	hwpx	검찰청	서식	2023	용역보고서
v-abstain-009141	replay	0	1	0	1	4	4	0	PASS	page/0/table/0	page/0/table/0				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2023/용역보고서-서식-009141.hwp	hwp	경찰청	서식	2023	용역보고서
v-abstain-009142	replay	0	1	0	1	4	4	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2023/용역보고서-서식-009142.hwpx	hwpx	소방청	서식	2023	용역보고서
v-abstain-009143	replay	0	1	0	1	4	4	0	PASS	page/1/header	page/1/header				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2023/용역보고서-서식-009143.hwp	hwp	해양경찰청	서식	2023	용역보고서
v-abstain-009144	replay	0	1	0	1	4	4	0	PASS	page/1/footer	page/1/footer				0	5				1			0			1	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2023/용역보고서-서식-009144.hwpx	hwpx	병무청	서식	2023	용역보고서
v-abstain-009145	replay	0	1	0	1	4	4	0	PASS	page/0/body	page/0/body				0	0				1			0			2	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2023/용역보고서-서식-009145.hwp	hwp	산림청	서식	2023	용역보고서
v-abstain-009146	replay	0	1	0	1	4	4	0	PASS	page/0/para/0	page/0/para/0				0	0				1			0			2	pass		identical=true|hasSignal=false|reproduced=true|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2024/용역보고서-서식-009146.hwpx	hwpx	농촌진흥청	서식	2024	용역보고서
